Points_m_XYZ:0,Points_m_XYZ:1,Points_m_XYZ:2,intensity,laser_id,azimuth,distance_m,adjustedtime,timestamp
2.197363853,3.454489946,-0.460966974,1,1,3246,4.12,874505487,874505487
2.723833561,4.436197758,0.212084919,8,2,3155,5.21,874505490,874505490
1.336333036,4.403916359,0.268020868,8,3,1688,4.61,874505493,874505493
1.389010668,4.526290894,0.579862416,5,5,1706,4.77,874505499,874505499
5.037922382,8.034251213,1.731979251,3,6,3209,9.64,874505502,874505502
1.327760816,4.462418079,1.247507811,3,7,1657,4.82,874505505,874505505
1.185021758,3.99800396,0.024235681,2,8,1651,4.17,874505508,874505508
1.597801208,4.002890587,0,2,9,2176,4.31,874505511,874505511
1.91260016,3.739157438,-0.025722152,2,10,2709,4.2,874505514,874505514
2.494576454,3.947554827,-0.052904982,3,11,3229,4.67,874505517,874505517
1.25951159,4.203501225,0.127707452,2,12,1668,4.39,874505520,874505520
1.595003128,3.959704638,0.097999953,2,13,2194,4.27,874505523,874505523
1.892086744,3.681602716,0.073546156,3,14,2720,4.14,874505526,874505526
2.266393661,3.571265221,0.049241781,11,15,3240,4.23,874505529,874505529
1.307099462,4.312994003,-0.626159251,1,18,1686,4.55,874505490,874505490
1.104961038,3.742275238,-0.250073969,3,20,1645,3.91,874505496,874505496
1.098197103,2.762453794,-0.207874298,3,21,2168,2.98,874505499,874505499
1.2442168,4.2166152,-0.179112032,8,24,1644,4.4,874505508,874505508
1.5997504,4.007773399,-0.202362612,4,25,2176,4.32,874505511,874505511
1.911295414,3.744663239,-0.220334381,3,26,2704,4.21,874505514,874505514
2.20463562,3.507686853,-0.241276935,9,27,3215,4.15,874505517,874505517
1.283765197,4.260095596,-0.077663206,2,28,1677,4.45,874505520,874505520
1.641749978,4.059393406,-0.101892553,3,29,2202,4.38,874505523,874505523
1.934682012,3.748377562,-0.122762054,2,30,2730,4.22,874505526,874505526
2.470776081,3.876848221,-0.159101456,5,31,3251,4.6,874505529,874505529
2.202845812,3.439201832,-0.459848106,1,1,3264,4.11,874505537,874505537
2.858617306,4.623079777,0.221447602,4,2,3173,5.44,874505540,874505540
1.356019378,4.418784142,0.269183666,11,3,1706,4.63,874505543,874505543
5.077662945,8.063192368,0.771923959,3,4,3220,9.56,874505546,874505546
1.400281787,4.512424946,0.578646779,5,5,1724,4.76,874505549,874505549
3.471715689,5.498083115,1.187591553,4,6,3227,6.61,874505552,874505552
1.33620584,4.439725876,1.242331386,3,7,1675,4.8,874505555,874505555
1.306707621,4.358246803,0.026444208,3,8,1669,4.55,874505558,874505558
1.602896094,3.979299545,0,2,9,2194,4.29,874505561,874505561
1.938082814,3.759795666,-0.025905881,2,10,2727,4.23,874505564,874505564
2.480124474,3.897517443,-0.052338548,11,11,3247,4.62,874505567,874505567
1.316197753,4.343015194,0.132071033,3,12,1686,4.54,874505570,874505570
1.592377067,3.91762805,0.097081922,2,13,2212,4.23,874505573,874505573
1.91283989,3.693397045,0.073901452,2,14,2738,4.16,874505576,874505576
2.245295525,3.513572454,0.048543315,6,15,3258,4.17,874505579,874505579
1.320642591,4.308866024,-0.626159251,1,18,1704,4.55,874505540,874505540
1.119568348,3.748347521,-0.250713557,3,20,1663,3.92,874505546,874505546
1.099441528,2.740473509,-0.206479162,2,21,2186,2.96,874505549,874505549
1.260315299,4.222259998,-0.179519102,6,24,1662,4.41,874505558,874505558
1.60486877,3.984196901,-0.201425746,4,25,2194,4.3,874505561,874505561
1.927617908,3.747520685,-0.220857739,2,26,2722,4.22,874505564,874505564
2.215644598,3.500743389,-0.241276935,9,27,3233,4.15,874505567,874505567
1.288397551,4.227349281,-0.077139638,3,28,1695,4.42,874505570,874505570
1.646939993,4.035703182,-0.101427287,2,29,2220,4.36,874505573,874505573
1.951060772,3.751149178,-0.123052962,2,30,2748,4.23,874505576,874505576
2.488341093,3.877477884,-0.159447327,9,31,3269,4.61,874505579,874505579
2.219025612,3.440615416,-0.460966974,1,1,3282,4.12,874505587,874505587
2.904815912,4.66496706,0.223890036,4,2,3191,5.5,874505590,874505590
1.363977194,4.395432949,0.268020868,8,3,1724,4.61,874505593,874505593
5.108307362,8.055618286,0.772731423,3,4,3238,9.57,874505596,874505596
1.408507943,4.489062309,0.576215506,6,5,1742,4.74,874505599,874505599
3.415074825,5.370931149,1.162438393,6,6,3245,6.47,874505602,874505602
1.358585477,4.463228226,1.250095963,5,7,1693,4.83,874505605,874505605
1.352314591,4.459384441,0.027083518,7,8,1687,4.66,874505608,874505608
1.596562028,3.927924395,0,2,9,2212,4.24,874505611,874505611
1.936056018,3.727066517,-0.025722152,2,10,2745,4.2,874505614,874505614
2.260384083,3.527677774,-0.047467209,11,11,3265,4.19,874505617,874505617
1.353268385,4.415314674,0.134398267,6,12,1704,4.62,874505620,874505620
1.600883245,3.903356552,0.096852414,2,13,2230,4.22,874505623,874505623
1.938311696,3.713961124,0.074434392,2,14,2756,4.19,874505626,874505626
2.245501041,3.489683628,0.048310496,9,15,3276,4.15,874505629,874505629
1.337105036,4.314157009,-0.627535403,1,18,1722,4.56,874505590,874505590
1.128452539,3.735258818,-0.250073969,3,20,1681,3.91,874505596,874505596
1.115532279,2.755499125,-0.207874298,3,21,2204,2.98,874505599,874505599
1.244694471,4.122626781,-0.175448373,3,24,1680,4.31,874505608,874505608
1.643706918,4.043911934,-0.204704776,9,25,2212,4.37,874505611,874505611
1.939381599,3.741446257,-0.220857739,3,26,2740,4.22,874505614,874505614
2.21590066,3.476928234,-0.240114152,9,27,3251,4.13,874505617,874505617
1.301671743,4.223280907,-0.077139638,2,28,1713,4.42,874505620,874505620
1.640578151,3.984287977,-0.100264132,2,29,2238,4.31,874505623,874505623
1.96283567,3.745001316,-0.123052962,2,30,2766,4.23,874505626,874505626
2.386604071,3.693367243,-0.152183995,8,31,3287,4.4,874505629,874505629
2.229823589,3.433627367,-0.460966974,1,1,3300,4.12,874505637,874505637
2.914149046,4.647353172,0.223482966,4,2,3209,5.49,874505640,874505640
1.37479043,4.381600857,0.267439485,8,3,1742,4.6,874505643,874505643
5.133589268,8.0395298,0.772731423,4,4,3256,9.57,874505646,874505646
1.416601181,4.465692997,0.573784173,10,5,1760,4.72,874505649,874505649
3.474366188,5.426453114,1.176811576,12,6,3263,6.55,874505652,874505652
1.375442147,4.468169689,1.252684236,11,7,1711,4.84,874505655,874505655
1.366317511,4.455114365,0.027083518,7,8,1705,4.66,874505658,874505658
1.601305008,3.90438509,0,2,9,2230,4.22,874505661,874505661
1.952392936,3.729825258,-0.025783395,2,10,2763,4.21,874505664,874505664
2.260613203,3.503754616,-0.047240637,11,11,3283,4.17,874505667,874505667
1.361214519,4.391945839,0.133816466,6,12,1722,4.6,874505670,874505670
1.60549283,3.879832506,0.096393399,2,13,2248,4.2,874505673,874505673
1.954623699,3.7167027,0.074612044,2,14,2774,4.2,874505676,874505676
2.245578527,3.46582818,0.048077673,11,15,3294,4.13,874505679,874505679
1.353613734,4.319386482,-0.628911614,1,18,1740,4.57,874505640,874505640
1.134349465,3.712607145,-0.248794839,3,20,1699,3.89,874505646,874505646
1.127955914,2.761215925,-0.208571851,2,21,2222,2.99,874505649,874505649
1.121815443,2.147660732,-0.184346676,2,22,2758,2.43,874505652,874505652
1.257639885,4.118696213,-0.175448373,4,24,1698,4.31,874505658,874505658
1.656403065,4.038728237,-0.204704776,6,25,2230,4.37,874505661,874505661
1.955749631,3.74418664,-0.221381098,2,26,2758,4.23,874505664,874505664
2.216029167,3.453145981,-0.23895137,9,27,3269,4.11,874505667,874505667
1.311958194,4.209624767,-0.076965116,2,28,1731,4.41,874505670,874505670
1.645416141,3.960649729,-0.099798866,2,29,2256,4.29,874505673,874505673
1.969923139,3.729977608,-0.122762054,2,30,2784,4.22,874505676,874505676
2.256483793,3.468050957,-0.143191308,10,31,3305,4.14,874505679,874505679
2.262352943,3.459873199,-0.465442389,1,1,3318,4.16,874505687,874505687
2.91806531,4.621278286,0.222668812,3,2,3227,5.47,874505690,874505690
1.391567349,4.38677597,0.268020868,9,3,1760,4.61,874505693,874505693
5.169602394,8.040130615,0.774346292,4,4,3274,9.59,874505696,874505696
1.433654547,4.470672131,0.574999869,12,5,1778,4.73,874505699,874505699
3.496727228,5.423779488,1.178608298,12,6,3281,6.56,874505702,874505702
1.389472604,4.463826656,1.252684236,11,7,1729,4.84,874505705,874505705
1.38030684,4.450799942,0.027083518,6,8,1723,4.66,874505708,874505708
1.605915785,3.880854845,0,2,9,2248,4.2,874505711,874505711
1.982762098,3.759052753,-0.026028369,2,10,2781,4.25,874505714,874505714
2.309741974,3.555331945,-0.048033644,12,11,3301,4.24,874505717,874505717
1.38098371,4.406724453,0.134398267,7,12,1740,4.62,874505720,874505720
1.606118917,3.847092628,0.095704876,2,13,2266,4.17,874505723,874505723
1.95692718,3.692874432,0.074256748,3,14,2792,4.18,874505726,874505726
2.25645566,3.458756447,0.048077673,12,15,3312,4.13,874505729,874505729
1.370168328,4.32455492,-0.630287766,1,18,1758,4.58,874505690,874505690
1.137169242,3.680420876,-0.246876106,3,20,1717,3.86,874505696,874505696
1.125220656,2.729990005,-0.206479162,2,21,2240,2.96,874505699,874505699
1.133201241,2.152949333,-0.185105309,2,22,2776,2.44,874505702,874505702
1.276468873,4.133819103,-0.176262528,3,24,1716,4.33,874505708,874505708
1.661444187,4.015044689,-0.203767911,5,25,2248,4.35,874505711,874505711
1.976805329,3.755697966,-0.222427815,2,26,2776,4.25,874505714,874505714
2.226866722,3.446166992,-0.23895137,9,27,3287,4.11,874505717,874505717
1.322171688,4.195946217,-0.076790586,2,28,1749,4.4,874505720,874505720
1.657850742,3.955461025,-0.099798866,2,29,2274,4.29,874505723,874505723
1.995718956,3.75024271,-0.123634771,2,30,2802,4.25,874505726,874505726
2.272844553,3.469304562,-0.143537179,10,31,3323,4.15,874505729,874505729
2.310849667,3.511251211,-0.47327435,1,1,3335,4.23,874505737,874505737
2.899605751,4.562004566,0.220226377,4,2,3244,5.41,874505740,874505740
1.407623887,4.392134666,0.268602282,8,3,1777,4.62,874505743,874505743
3.698765516,5.715233326,0.551489592,12,4,3291,6.83,874505746,874505746
1.443853974,4.45695591,0.573784173,11,5,1795,4.72,874505749,874505749
1.402710915,4.459684372,1.252684236,12,7,1746,4.84,874505755,874505755
1.393506527,4.446684837,0.027083518,7,8,1740,4.66,874505758,874505758
1.613572478,3.866844177,0,2,9,2265,4.19,874505761,874505761
1.998598337,3.76198411,-0.026089612,2,10,2798,4.26,874505764,874505764
2.418782949,3.699105501,-0.050072808,12,11,3318,4.42,874505767,874505767
1.394052625,4.402607441,0.134398267,7,12,1757,4.62,874505770,874505770
1.621405363,3.851524591,0.095934384,2,13,2283,4.18,874505773,874505773
1.986706853,3.722334623,0.07496734,3,14,2809,4.22,874505776,874505776
2.26121974,3.443687677,0.047961261,11,15,3329,4.12,874505779,874505779
1.38601315,4.329904079,-0.631663918,1,18,1775,4.59,874505740,874505740
1.127264023,3.610348701,-0.242399082,3,20,1734,3.79,874505746,874505746
1.144254684,2.158387423,-0.185863927,2,22,2793,2.45,874505752,874505752
1.291704774,4.13955164,-0.176669598,3,24,1733,4.34,874505758,874505758
1.669502854,4.000878811,-0.203299478,7,25,2265,4.34,874505761,874505761
1.987939954,3.749816179,-0.222427815,2,26,2793,4.25,874505764,874505764
2.296955109,3.531600475,-0.245346665,12,27,3304,4.22,874505767,874505767
1.331582308,4.182477474,-0.076616064,2,28,1766,4.39,874505770,874505770
1.657904148,3.922898531,-0.09910097,2,29,2291,4.26,874505773,874505773
2.011559248,3.753114939,-0.123925678,2,30,2819,4.26,874505776,874505776
2.431668997,3.687819719,-0.152875736,11,31,3340,4.42,874505779,874505779
2.382248878,3.595093966,-0.485581726,1,1,3353,4.34,874505787,874505787
2.88160634,4.502378941,0.217783943,4,2,3262,5.35,874505790,874505790
1.42141521,4.387691021,0.268602282,9,3,1795,4.62,874505793,874505793
1.467114806,4.480697155,0.577431142,10,5,1813,4.75,874505799,874505799
3.788071394,5.797609329,1.264847875,5,6,3316,7.04,874505802,874505802
1.419641495,4.46446085,1.255272388,5,7,1764,4.85,874505805,874505805
1.413509965,4.461350441,0.027199756,7,8,1758,4.68,874505808,874505808
1.629592538,3.870972633,0,2,9,2283,4.2,874505811,874505811
2.019845486,3.773319006,-0.026212098,2,10,2816,4.28,874505814,874505814
2.430392265,3.691488504,-0.050072808,12,11,3336,4.42,874505817,874505817
1.407876968,4.398206234,0.134398267,6,12,1775,4.62,874505820,874505820
1.633497238,3.846411705,0.095934384,2,13,2301,4.18,874505823,874505823
2.007862091,3.733686686,0.075322635,2,14,2827,4.24,874505826,874505826
2.332688093,3.528319836,0.049241781,9,15,3347,4.23,874505829,874505829
1.396559834,4.316104412,-0.630287766,1,18,1793,4.58,874505790,874505790
1.31953907,4.124718189,-0.409900248,1,19,1774,4.35,874505793,874505793
1.144609213,3.625822783,-0.243678227,3,20,1752,3.81,874505796,874505796
1.145733833,2.732264996,-0.20717673,2,21,2275,2.97,874505799,874505799
1.151029706,2.154781818,-0.185863927,2,22,2811,2.45,874505802,874505802
1.301697016,4.125944138,-0.176262528,3,24,1751,4.33,874505808,874505808
1.674312353,3.977200985,-0.202362612,6,25,2283,4.32,874505811,874505811
2.009120941,3.761168957,-0.223474532,2,26,2811,4.27,874505814,874505814
2.236937761,3.415796518,-0.237788588,9,27,3322,4.09,874505817,874505817
1.34777844,4.187791348,-0.076790586,2,28,1784,4.4,874505820,874505820
1.662378669,3.899277925,-0.098635711,2,29,2309,4.24,874505823,874505823
2.04233861,3.781957865,-0.125089303,2,30,2837,4.3,874505826,874505826
2.448770285,3.688488483,-0.153221607,13,31,3358,4.43,874505829,874505829
3.307350874,5.126107216,-1.106550813,1,0,3283,6.2,874505834,874505834
2.40456152,3.604125023,-0.487819403,1,1,3371,4.36,874505837,874505837
2.863261223,4.442911625,0.215341508,14,2,3280,5.29,874505840,874505840
1.438298941,4.392691135,0.269183666,8,3,1813,4.63,874505843,874505843
5.276560783,8.041969299,0.779191017,5,4,3327,9.65,874505846,874505846
1.481184006,4.476066113,0.577431142,10,5,1831,4.75,874505849,874505849
3.433208942,5.218617916,1.140878439,7,6,3334,6.35,874505852,874505852
1.430703998,4.450782776,1.252684236,5,7,1782,4.84,874505855,874505855
1.427518725,4.456888199,0.027199756,6,8,1776,4.68,874505858,874505858
1.641745448,3.865833998,0,2,9,2301,4.2,874505861,874505861
2.031689882,3.766954899,-0.026212098,2,10,2834,4.28,874505864,874505864
3.005510569,4.533950806,-0.061628073,8,11,3354,5.44,874505867,874505867
1.424764633,4.403272152,0.134689182,6,12,1793,4.63,874505870,874505870
1.62982595,3.804502487,0.095016345,2,13,2319,4.14,874505873,874505873
2.029108286,3.744942188,0.075677931,3,14,2845,4.26,874505876,874505876
2.421332359,3.637507677,0.050871532,11,15,3365,4.37,874505879,874505879
1.407033563,4.30228138,-0.628911614,1,18,1811,4.57,874505840,874505840
1.335553885,4.13002491,-0.410842568,1,19,1792,4.36,874505843,874505843
1.155994296,3.622209072,-0.243678227,3,20,1770,3.81,874505846,874505846
1.154311776,2.728652,-0.20717673,2,21,2293,2.97,874505849,874505849
1.157793522,2.151155233,-0.185863927,2,22,2829,2.45,874505852,874505852
1.317688704,4.131353855,-0.176669598,6,24,1769,4.34,874505858,874505858
1.682894111,3.96272707,-0.201894179,3,25,2301,4.31,874505861,874505861
2.030392647,3.772425652,-0.22452125,2,26,2829,4.29,874505864,874505864
2.23117137,3.383749008,-0.236044422,8,27,3340,4.06,874505867,874505867
1.357835054,4.174028397,-0.076616064,2,28,1802,4.39,874505870,874505870
1.678569913,3.903220177,-0.09886834,2,29,2327,4.25,874505873,874505873
2.054209948,3.775523186,-0.125089303,2,30,2855,4.3,874505876,874505876
2.549207211,3.813717127,-0.158755571,5,31,3376,4.59,874505879,874505879
3.350240469,5.156947136,-1.115474582,1,0,3301,6.25,874505884,874505884
2.438036203,3.629548788,-0.492294818,1,1,3389,4.4,874505887,874505887
2.931594372,4.517711163,0.219412237,7,2,3298,5.39,874505890,874505890
1.448955655,4.378673553,0.268602282,7,3,1831,4.62,874505893,874505893
3.472266436,5.255982399,0.510309577,5,4,3345,6.32,874505896,874505896
1.495238662,4.471390724,0.577431142,4,5,1849,4.75,874505899,874505899
3.422424555,5.166800022,1.131895185,15,6,3352,6.3,874505902,874505902
1.444679499,4.446266174,1.252684236,4,7,1800,4.84,874505905,874505905
1.43843317,4.442867756,0.027141638,6,8,1794,4.67,874505908,874505908
1.642068744,3.833081007,0,2,9,2319,4.17,874505911,874505911
2.081710577,3.830844402,-0.026702045,2,10,2852,4.36,874505914,874505914
2.675578117,4.008827686,-0.054604284,9,11,3372,4.82,874505917,874505917
1.435483694,4.389273643,0.134398267,7,12,1811,4.62,874505920,874505920
1.645735741,3.808540583,0.095245861,1,13,2337,4.15,874505923,874505923
2.060026407,3.77365303,0.076388516,2,14,2863,4.3,874505926,874505926
1.40810895,4.260221958,-0.623406887,1,18,1829,4.53,874505890,874505890
1.345429182,4.116345882,-0.409900248,1,19,1810,4.35,874505893,874505893
1.170432091,3.628057003,-0.2443178,3,20,1788,3.82,874505896,874505896
1.147216678,2.688311815,-0.204386473,2,21,2311,2.93,874505899,874505899
1.333727241,4.136703491,-0.177076668,7,24,1787,4.35,874505908,874505908
1.69533515,3.957420588,-0.201894179,3,25,2319,4.31,874505911,874505911
2.051754951,3.783585548,-0.225567967,2,26,2847,4.31,874505914,874505914
2.236268997,3.368405819,-0.235463038,8,27,3358,4.05,874505917,874505917
1.370941401,4.169742107,-0.076616064,2,28,1820,4.39,874505920,874505920
1.686845541,3.888756037,-0.098635711,2,29,2345,4.24,874505923,874505923
2.075670481,3.786581516,-0.125671118,2,30,2873,4.32,874505926,874505926
2.672773838,3.971515179,-0.165673032,7,31,3394,4.79,874505929,874505929
2.616433144,3.868817568,-0.525860369,1,1,3407,4.7,874505937,874505937
2.956703186,4.525207996,0.220226377,15,2,3316,5.41,874505940,874505940
1.421546102,4.251019001,0.261044204,6,3,1849,4.49,874505943,874505943
3.477720976,5.228449821,0.508694649,17,4,3363,6.3,874505946,874505946
3.460472345,5.188759327,1.139081836,13,6,3370,6.34,874505952,874505952
1.461654425,4.450882912,1.255272388,3,7,1818,4.85,874505955,874505955
1.650135994,3.818723679,0,2,9,2337,4.16,874505961,874505961
2.281018734,4.1663661,-0.029090529,3,10,2870,4.75,874505964,874505964
2.665850639,3.967204094,-0.054151136,11,11,3390,4.78,874505967,874505967
1.389664054,4.204417229,0.128871068,7,12,1829,4.43,874505970,874505970
1.661686897,3.812516451,0.095475368,1,13,2355,4.16,874505973,874505973
2.389879704,4.345378399,0.088113271,3,14,2881,4.96,874505976,874505976
2.656673431,3.937197924,0.055295143,7,15,3401,4.75,874505979,874505979
1.178730369,3.614874125,-0.243678227,3,20,1806,3.81,874505946,874505946
1.151712418,2.675531626,-0.203688905,3,21,2329,2.92,874505949,874505949
1.161725163,2.126337528,-0.184346676,2,22,2865,2.43,874505952,874505952
1.346716523,4.132493019,-0.177076668,8,24,1805,4.35,874505958,874505958
1.699834704,3.933735847,-0.200957313,4,25,2337,4.29,874505961,874505961
2.0779953,3.803412199,-0.227138057,3,26,2865,4.34,874505964,874505964
2.224649191,3.328165054,-0.233137473,7,27,3376,4.01,874505967,874505967
1.380881548,4.155926228,-0.076441541,4,28,1838,4.38,874505970,874505970
1.699054122,3.883437395,-0.098635711,2,29,2363,4.24,874505973,874505973
2.121382236,3.84129262,-0.127707452,2,30,2891,4.39,874505976,874505976
2.674025774,3.946551323,-0.164981291,13,31,3412,4.77,874505979,874505979
2.65162468,3.892971992,-0.530335784,1,1,3426,4.74,874505987,874505987
2.98267889,4.532071114,0.221040532,15,2,3335,5.43,874505990,874505990
1.432437778,4.236824512,0.260462821,7,3,1868,4.48,874505993,874505993
